aliquot_id	aliquot_submitter_id	case_id	case_submitter_id	project_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	no_matched_normal_targeted_sequencing	aliquot_quantity	aliquot_volume	state	source_center	analyte_type	no_matched_normal_wxs	no_matched_normal_low_pass_wgs	selected_normal_wgs	selected_normal_targeted_sequencing	amount	no_matched_normal_wgs	selected_normal_low_pass_wgs	selected_normal_wxs	concentration	analyte_type_id
3874c27b-c9d0-4a14-a6d9-7b34a328e1e3	TCGA-86-7954-11A-01R-A574-07	079ae0b3-b64b-4b8e-ab7d-225b8046568c	TCGA-86-7954	TCGA-LUAD	b8c25c83-8937-4118-a35b-cc7c145b230c	TCGA-86-7954-11A	d2eb4a9f-c0f5-4cda-a297-a9b19d5a82aa	TCGA-86-7954-11A-01	7af7ca50-e420-4272-8939-faa1ab6eadb8	TCGA-86-7954-11A-01R	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.14	--
48f736b7-5039-42af-be2b-360a1200b9b1	TCGA-38-A44F-10A-01D-A702-36	258a3a41-211b-4c66-bd3b-ef03014a6967	TCGA-38-A44F	TCGA-LUAD	49bd87cd-9f92-44ce-b60c-6c9bf44ac85c	TCGA-38-A44F-10A	5fa9388b-435d-4026-885c-065ff86eb791	TCGA-38-A44F-10A-01	02db303d-e918-469d-aa17-a6bfdc810418	TCGA-38-A44F-10A-01D	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.02	--
34b04afa-bb63-4587-baae-8e9736af5d11	TCGA-38-A44F-01A-11D-A702-36	258a3a41-211b-4c66-bd3b-ef03014a6967	TCGA-38-A44F	TCGA-LUAD	45c17476-0525-46d2-8448-48d4de6713f1	TCGA-38-A44F-01A	b316913a-9500-40ab-b472-ff2d8e745965	TCGA-38-A44F-01A-11	0b91304d-3023-46bd-b9d0-82f17909ce1f	TCGA-38-A44F-01A-11D	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.02	--
cc12ed7e-1822-43aa-8cda-6dd9379efaca	TCGA-44-5643-11A-01R-A574-07	27fceec1-3298-4cdd-a4e6-8f5cf34604f0	TCGA-44-5643	TCGA-LUAD	57f5e960-b2d3-41ed-a062-dc21aba0e07b	TCGA-44-5643-11A	c83026ce-7f47-4b0d-93a6-21b8f7335c36	TCGA-44-5643-11A-01	a7bee6a0-73f0-4e09-a1ba-d8e1afd06d1e	TCGA-44-5643-11A-01R	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.06	--
b8be69e9-50a0-48a4-aa9b-257d48f1ab3a	TCGA-55-8614-11A-01R-A574-07	a8de1beb-6296-44eb-bd63-c603f70faaf3	TCGA-55-8614	TCGA-LUAD	9db072e5-b0d0-497b-ba3f-dce985a9eb8e	TCGA-55-8614-11A	7b0ba430-9b18-4c19-a3c4-186a6cc813a6	TCGA-55-8614-11A-01	eecd35b2-b7ce-46a9-830d-7013afd016d8	TCGA-55-8614-11A-01R	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.16	--
d921e62d-b860-47b7-a0a8-cf9a06684463	TCGA-44-6146-10A-01D-A724-36	0c0b610e-fe4c-406d-a5ed-5cc3b11dabf5	TCGA-44-6146	TCGA-LUAD	2640d6dc-15c7-405f-a348-6751393dee6d	TCGA-44-6146-10A	8e18670b-2c22-4108-bc22-df67a8069269	TCGA-44-6146-10A-01	dd35963e-7864-482a-b6d3-bcf6418819f8	TCGA-44-6146-10A-01D	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.02	--
d0bc7157-f76a-4e85-b834-c58c3090dca6	TCGA-44-6146-01B-04R-A693-34	0c0b610e-fe4c-406d-a5ed-5cc3b11dabf5	TCGA-44-6146	TCGA-LUAD	c9a31213-d38f-43db-9883-a2c019eef8eb	TCGA-44-6146-01B	8575bdab-cfdd-4693-b040-b73f56d7732b	TCGA-44-6146-01B-03	c7bcbc8b-a3c1-4438-b8f5-3225fae72e8c	TCGA-44-6146-01B-04R	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.15	--
a2c6ba64-a051-426a-8609-c2e049579e87	TCGA-44-6146-01A-11D-A724-36	0c0b610e-fe4c-406d-a5ed-5cc3b11dabf5	TCGA-44-6146	TCGA-LUAD	ad66185f-983d-4416-b705-25d3d4d8b5a5	TCGA-44-6146-01A	a75b21fb-e968-4d8b-b3a0-10787014bdd4	TCGA-44-6146-01A-11	73ea129e-8e9e-4527-b3ee-8eb86142ccd9	TCGA-44-6146-01A-11D	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.02	--
6a8e5eba-93c5-4d3f-befd-5dbd56773b93	TCGA-44-6146-01A-41-A602-42-X003-S11_aliquot	0c0b610e-fe4c-406d-a5ed-5cc3b11dabf5	TCGA-44-6146	TCGA-LUAD	ad66185f-983d-4416-b705-25d3d4d8b5a5	TCGA-44-6146-01A	79debc87-22f6-49d5-8ee7-c2a4b0559773	TCGA-44-6146-01A-41-A602-42	aa205175-0603-459e-aaa7-0370a93b66b2	TCGA-44-6146-01A-41-A602-42-X003-S11	--	--	--	released	--	DNA	--	--	--	--	--	--	--	--	--	--
ea5a6ba3-725f-4c58-a51b-b2d5804db0b5	TCGA-91-6830-11A-01R-A574-07	5a2f8140-8f90-4e94-b703-5fa5aa96be7b	TCGA-91-6830	TCGA-LUAD	79669b0a-d864-444b-8554-1d36a67ca99b	TCGA-91-6830-11A	d9b0779f-0e08-403a-a552-5400ff545008	TCGA-91-6830-11A-01	64291a9b-2b99-4026-badd-dd629931e3b1	TCGA-91-6830-11A-01R	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.15	--
907a44d7-1da0-489d-b707-b8f4239bbe71	TCGA-MP-A4SV-01A-11D-A705-36	706420c4-8820-4b41-80d9-f3efd1d2a4f0	TCGA-MP-A4SV	TCGA-LUAD	b5c9beed-da9d-4110-9b6d-54a66498d5cc	TCGA-MP-A4SV-01A	8085de17-d82b-4918-a75d-533651bfbc12	TCGA-MP-A4SV-01A-11	c59eeede-d911-4bbd-a62e-2d1600ac56d6	TCGA-MP-A4SV-01A-11D	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.02	--
903ca446-e81c-4bb1-b27e-7f1282f81f6f	TCGA-MP-A4SV-01A-22-A602-42-X004-S01_aliquot	706420c4-8820-4b41-80d9-f3efd1d2a4f0	TCGA-MP-A4SV	TCGA-LUAD	b5c9beed-da9d-4110-9b6d-54a66498d5cc	TCGA-MP-A4SV-01A	dfdcd538-5828-437c-a2da-e0fa86df1577	TCGA-MP-A4SV-01A-22-A602-42	73a7944f-bb61-4f5d-b314-2acb050fe5aa	TCGA-MP-A4SV-01A-22-A602-42-X004-S01	--	--	--	released	--	DNA	--	--	--	--	--	--	--	--	--	--
264b4f9b-6c80-4b2d-99ef-604a040c3083	TCGA-MP-A4SV-10A-01D-A705-36	706420c4-8820-4b41-80d9-f3efd1d2a4f0	TCGA-MP-A4SV	TCGA-LUAD	dcf3c6d5-c073-4a97-8199-90a5b115bb20	TCGA-MP-A4SV-10A	4b2040d7-118c-4396-9126-fc226a6c40d7	TCGA-MP-A4SV-10A-01	0304719b-a773-4cda-bcb1-5551f7463a5b	TCGA-MP-A4SV-10A-01D	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.02	--
404d058b-187c-4ce1-bc1f-f5607088a86c	TCGA-MP-A4SV-10A-01D-A729-36	706420c4-8820-4b41-80d9-f3efd1d2a4f0	TCGA-MP-A4SV	TCGA-LUAD	dcf3c6d5-c073-4a97-8199-90a5b115bb20	TCGA-MP-A4SV-10A	4b2040d7-118c-4396-9126-fc226a6c40d7	TCGA-MP-A4SV-10A-01	0304719b-a773-4cda-bcb1-5551f7463a5b	TCGA-MP-A4SV-10A-01D	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.14	--
0abd814a-1f52-4dc1-b30b-908111623133	TCGA-86-A4JF-10A-01D-A702-36	e01e4fb3-236a-4d16-9073-555876b688e9	TCGA-86-A4JF	TCGA-LUAD	50403723-c9ff-4b13-946d-238c13cb40cb	TCGA-86-A4JF-10A	deccec76-5237-441d-b422-6245b90e314f	TCGA-86-A4JF-10A-01	d03fe485-8e37-4888-b6ea-a935e5e8f26f	TCGA-86-A4JF-10A-01D	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.02	--
aad506b0-937a-4794-8a25-49815481f504	TCGA-86-A4JF-01A-11D-A702-36	e01e4fb3-236a-4d16-9073-555876b688e9	TCGA-86-A4JF	TCGA-LUAD	1c0bc537-7eb8-4bbf-b7bb-cc8e0e610277	TCGA-86-A4JF-01A	57b49166-10bf-4570-9e8d-e67167a6b153	TCGA-86-A4JF-01A-11	bdd1c80e-55de-431b-ae14-d5fbedcab8bc	TCGA-86-A4JF-01A-11D	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.02	--
b8434dc4-dfc4-484e-a466-13dadd1190c5	TCGA-4B-A93V-01A-11D-A729-36	f1f80dd2-891d-46dd-a3e0-f007628cb515	TCGA-4B-A93V	TCGA-LUAD	6614550d-d050-4b77-9cc0-1e6a7438c675	TCGA-4B-A93V-01A	877b479c-f34f-48fa-b11f-67adedde6c0f	TCGA-4B-A93V-01A-11	6f1df68b-ac41-49af-b40a-ea283ad6f028	TCGA-4B-A93V-01A-11D	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.17	--
b593ca08-be04-41f9-bec9-79d5c5188b51	TCGA-4B-A93V-01A-11D-A702-36	f1f80dd2-891d-46dd-a3e0-f007628cb515	TCGA-4B-A93V	TCGA-LUAD	6614550d-d050-4b77-9cc0-1e6a7438c675	TCGA-4B-A93V-01A	877b479c-f34f-48fa-b11f-67adedde6c0f	TCGA-4B-A93V-01A-11	6f1df68b-ac41-49af-b40a-ea283ad6f028	TCGA-4B-A93V-01A-11D	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.02	--
3e97ceec-6bc3-4fba-a5ac-76db497a15de	TCGA-4B-A93V-01A-22-A646-42-X042-S06_aliquot	f1f80dd2-891d-46dd-a3e0-f007628cb515	TCGA-4B-A93V	TCGA-LUAD	6614550d-d050-4b77-9cc0-1e6a7438c675	TCGA-4B-A93V-01A	3ad9f8c2-688a-4795-8e69-9e6cc0a239a5	TCGA-4B-A93V-01A-22-A646-42	6d556c04-032c-4ab0-9bf7-a34a66c3ac27	TCGA-4B-A93V-01A-22-A646-42-X042-S06	--	--	--	released	--	DNA	--	--	--	--	--	--	--	--	--	--
b55e3fe3-5142-452e-81ff-2618cc846197	TCGA-4B-A93V-10A-01D-A702-36	f1f80dd2-891d-46dd-a3e0-f007628cb515	TCGA-4B-A93V	TCGA-LUAD	aad593c9-2a73-48e2-864f-6d81d5466ae1	TCGA-4B-A93V-10A	c7a824ff-7445-4039-979e-e48140db32f0	TCGA-4B-A93V-10A-01	76624b38-7697-4d90-881a-3d97fc6bd000	TCGA-4B-A93V-10A-01D	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.02	--
b1e2d407-8c0f-4339-936d-a6b0cb504476	TCGA-MP-A4TF-10A-01D-A706-36	86dac334-f30e-438e-810a-8e45f69dbb7e	TCGA-MP-A4TF	TCGA-LUAD	3882883e-f562-47eb-9c41-6141a18eb8d4	TCGA-MP-A4TF-10A	92a0f6bc-8f67-4ec5-9d20-b0aa214ac31c	TCGA-MP-A4TF-10A-01	1df2d9c2-8cc9-4ae4-b612-a3a886a7936b	TCGA-MP-A4TF-10A-01D	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.14	--
06b2e958-cf5f-491a-a622-ce3edfaf4d6e	TCGA-MP-A4TF-01A-22-A646-42-X031-S05_aliquot	86dac334-f30e-438e-810a-8e45f69dbb7e	TCGA-MP-A4TF	TCGA-LUAD	a1283c20-bb35-40bb-91f7-e21b3307f031	TCGA-MP-A4TF-01A	a1abc0b2-d7f8-45b5-b431-ae23b19b8ded	TCGA-MP-A4TF-01A-22-A646-42	5c821175-7dfc-4214-bbab-f8d6a198122c	TCGA-MP-A4TF-01A-22-A646-42-X031-S05	--	--	--	released	--	DNA	--	--	--	--	--	--	--	--	--	--
925fd28b-eaec-4e8e-8568-1d32554b4b09	TCGA-MP-A4TF-01A-11D-A706-36	86dac334-f30e-438e-810a-8e45f69dbb7e	TCGA-MP-A4TF	TCGA-LUAD	a1283c20-bb35-40bb-91f7-e21b3307f031	TCGA-MP-A4TF-01A	88f1d6fe-b27f-46ab-84e5-247f10746a26	TCGA-MP-A4TF-01A-11	4b2c3613-7618-4895-aff4-10181a3873e7	TCGA-MP-A4TF-01A-11D	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.16	--
0ec1598b-2b32-402f-bb6e-3c7bfee9224f	TCGA-L9-A8F4-10A-01D-A705-36	927fc5e0-2c14-4c20-a49b-f10d8a1175c3	TCGA-L9-A8F4	TCGA-LUAD	b3114301-cb0c-439d-a1d5-33dc3ce5b93d	TCGA-L9-A8F4-10A	1c88d8a5-9190-40db-9460-0b4b55bbe9b3	TCGA-L9-A8F4-10A-01	f91871a5-694a-4ca4-9f57-fcb299ff1cc1	TCGA-L9-A8F4-10A-01D	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.02	--
61e037e8-8801-45c4-996d-bbee32440363	TCGA-L9-A8F4-01A-22-A602-42-X002-S03_aliquot	927fc5e0-2c14-4c20-a49b-f10d8a1175c3	TCGA-L9-A8F4	TCGA-LUAD	5a1d5fb9-900f-4f73-bead-d67cae987a8a	TCGA-L9-A8F4-01A	698ee8d8-3251-42dc-bb3b-fc3c046ec728	TCGA-L9-A8F4-01A-22-A602-42	1accc560-026e-44e9-a28c-726c534ecafb	TCGA-L9-A8F4-01A-22-A602-42-X002-S03	--	--	--	released	--	DNA	--	--	--	--	--	--	--	--	--	--
4b3118ef-3246-48ee-8fc0-3230f5184183	TCGA-L9-A8F4-01A-11D-A705-36	927fc5e0-2c14-4c20-a49b-f10d8a1175c3	TCGA-L9-A8F4	TCGA-LUAD	5a1d5fb9-900f-4f73-bead-d67cae987a8a	TCGA-L9-A8F4-01A	7dadbc5d-2f15-4dd7-bf95-92c37cd547a8	TCGA-L9-A8F4-01A-11	5ae55512-20da-4037-b518-06303514fee3	TCGA-L9-A8F4-01A-11D	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.02	--
51f3205a-83e1-4961-b9be-643b7e211f30	TCGA-MP-A4T4-01A-11D-A706-36	301ca6e8-7981-4264-b4ae-38f56f7f9225	TCGA-MP-A4T4	TCGA-LUAD	59546c0f-5f27-43bf-aa2e-90dc44c971b6	TCGA-MP-A4T4-01A	f4347510-d335-4e43-babd-774f5d5f8e09	TCGA-MP-A4T4-01A-11	d0f6d20c-f4ef-49c8-a20d-2ec4ad51d9bc	TCGA-MP-A4T4-01A-11D	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.17	--
6b8b1d7a-c7dd-45f3-bc1d-0832e6bc8be5	TCGA-MP-A4T4-01A-22-A646-42-X039-S12_aliquot	301ca6e8-7981-4264-b4ae-38f56f7f9225	TCGA-MP-A4T4	TCGA-LUAD	59546c0f-5f27-43bf-aa2e-90dc44c971b6	TCGA-MP-A4T4-01A	6c75d43e-820a-490b-8bba-8d3dcf19ace5	TCGA-MP-A4T4-01A-22-A646-42	504d5612-a9fc-40db-a0b2-b9a99a53a2da	TCGA-MP-A4T4-01A-22-A646-42-X039-S12	--	--	--	released	--	DNA	--	--	--	--	--	--	--	--	--	--
e5e63464-6709-4791-b2d7-9e8587876ffa	TCGA-MP-A4T4-10A-01D-A706-36	301ca6e8-7981-4264-b4ae-38f56f7f9225	TCGA-MP-A4T4	TCGA-LUAD	660717d7-032f-47f2-af08-3f36ae958d35	TCGA-MP-A4T4-10A	221b8e2e-93db-4ae6-bc20-41e5c5a386c9	TCGA-MP-A4T4-10A-01	94515216-3a4a-4158-84ce-4e1201ae4846	TCGA-MP-A4T4-10A-01D	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.14	--
430fe457-1a7a-4b40-a8cd-a4ba67f34695	TCGA-62-8395-11A-01R-A574-07	5c266025-e590-457c-af86-4c2dc9797267	TCGA-62-8395	TCGA-LUAD	8dd9f758-d847-44c7-baf2-cfe4f48ada4c	TCGA-62-8395-11A	ecb3832e-2573-4931-a897-ba4e55495ee4	TCGA-62-8395-11A-01	bbc8524a-64e4-4278-bafb-866efd1bc8f2	TCGA-62-8395-11A-01R	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.13	--
576b99f2-025a-4d18-ad77-18ab47efb741	TCGA-50-6590-11A-01R-A574-07	114a34c0-983b-4d90-9181-1823c9637a63	TCGA-50-6590	TCGA-LUAD	8a62573e-42a0-4bd7-9cc3-d998a03f9f42	TCGA-50-6590-11A	cb4ae565-acce-4ecc-9bff-e57a516be624	TCGA-50-6590-11A-01	c2953142-0b52-4b51-9e35-7bca881262b6	TCGA-50-6590-11A-01R	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.11	--
6f28dc14-3a30-42ea-b6c5-b923e906cd0c	TCGA-86-A456-10A-01D-A702-36	8e2aca86-7cba-4631-9f25-4d14219dbc6d	TCGA-86-A456	TCGA-LUAD	7fcef228-4471-457a-b6f7-625edc21d955	TCGA-86-A456-10A	f55550b0-904c-4529-97ab-4ceed65d8efa	TCGA-86-A456-10A-01	62d9ada2-18c6-4a4e-95b3-e58813259dfe	TCGA-86-A456-10A-01D	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.02	--
44ca0e9d-0399-41d0-ad3c-f3b18121f58a	TCGA-86-A456-01A-11D-A702-36	8e2aca86-7cba-4631-9f25-4d14219dbc6d	TCGA-86-A456	TCGA-LUAD	e48c5428-b22b-40a8-8f42-193c68e48f07	TCGA-86-A456-01A	221ea8be-a446-4742-82f9-2eb4e8b0b896	TCGA-86-A456-01A-11	32e79593-2a19-4e6f-85c6-e56d4c5cdafe	TCGA-86-A456-01A-11D	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.02	--
6923b803-4ea0-4189-8cdc-33cf72622f1d	TCGA-44-8117-11A-01R-A574-07	6d96a298-be5a-4e14-afe8-ca4b6ca298d6	TCGA-44-8117	TCGA-LUAD	ae37a37a-9158-42ce-b44b-46d1685c50bd	TCGA-44-8117-11A	7f87ba77-d53b-4a96-82da-ab7b12c64fe0	TCGA-44-8117-11A-01	ccc86b22-d4bf-4102-8177-db21a33c045c	TCGA-44-8117-11A-01R	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.15	--
8f92a017-899f-4b63-9c16-71ad7bfb007e	TCGA-44-2662-01B-02R-A693-34	ccda26c1-a6d6-4317-8cf8-8a87e15ce12e	TCGA-44-2662	TCGA-LUAD	1c79e3d0-1fdf-4157-8f58-91cb80ff7194	TCGA-44-2662-01B	f6ae1d41-5b3a-4ba6-bfc4-c63290f20325	TCGA-44-2662-01B-02	77d649ba-d4e3-448d-a148-ad191bd74904	TCGA-44-2662-01B-02R	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.16	--
57e20f8b-9f18-43a3-9d89-a834667af061	TCGA-44-3917-01B-02R-A693-34	7099597a-b208-45b5-b9e0-11ab40d5e497	TCGA-44-3917	TCGA-LUAD	afbc74e4-3632-4161-9c70-0ba17c6dc5c0	TCGA-44-3917-01B	1c9f42f3-f27c-4246-99f6-06e14bcb72e1	TCGA-44-3917-01B-02	7d3b6e44-13ea-4f28-b691-185e494b7a91	TCGA-44-3917-01B-02R	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.18	--
0f423868-9659-4935-9be3-6fb474d310b5	TCGA-91-8499-11A-01R-A574-07	54480f58-7e63-4aed-a116-c2c2252e8364	TCGA-91-8499	TCGA-LUAD	c3ef193f-90e7-4f51-b38c-99fe43ca4fb4	TCGA-91-8499-11A	c6b67b32-973d-4f9a-b6f2-f85233303804	TCGA-91-8499-11A-01	c9361b4a-3114-4e24-b148-764484e6d8a5	TCGA-91-8499-11A-01R	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.16	--
11bae645-6b4a-438d-bb3c-17419ba1952e	TCGA-55-8091-11A-01R-A574-07	d12b6930-9ae4-4fe7-ad69-d183135c91ab	TCGA-55-8091	TCGA-LUAD	59607feb-e63d-434e-854e-91f6fd4d4cd7	TCGA-55-8091-11A	e1fc781a-ad96-47ec-bc43-9e8b925eb3a7	TCGA-55-8091-11A-01	db323ebb-c7da-4943-a959-cb47f1fd826d	TCGA-55-8091-11A-01R	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.14	--
4eac29f8-35f8-453e-a070-07015005dd01	TCGA-55-7570-11A-01R-A574-07	ff07ea4b-4e50-410d-99d6-96a351dad7b1	TCGA-55-7570	TCGA-LUAD	592f3b40-8509-4e5a-971d-5aab8b884c85	TCGA-55-7570-11A	61420db5-0466-4ac9-8081-fc92090761ad	TCGA-55-7570-11A-01	4d8af427-2ee1-4f55-a11d-ca303d13c5b1	TCGA-55-7570-11A-01R	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.15	--
7bfdcfb4-09c2-48aa-894d-9c84f52a5425	TCGA-55-6987-11A-01R-A574-07	2efc156c-464a-4c2f-a854-39fefe32081c	TCGA-55-6987	TCGA-LUAD	3a6bf033-558e-469d-8798-570b7b60c962	TCGA-55-6987-11A	85feab3e-dfc8-43db-8b6b-ed3b5ddcb689	TCGA-55-6987-11A-01	ecc8307f-14a3-41a9-ad73-46f2e5535505	TCGA-55-6987-11A-01R	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.16	--
69a64d2c-8d38-4c17-aad3-02c8bce28509	TCGA-62-8397-11A-01R-A574-07	9240d5fc-de23-4436-8099-da9bd3054860	TCGA-62-8397	TCGA-LUAD	10e85428-04d4-4995-87d4-b46b91304735	TCGA-62-8397-11A	777221db-56f4-4e40-a5e5-1a3ecf2793db	TCGA-62-8397-11A-01	017dfe0d-a78e-4dcd-8fdb-5ad063a19cd8	TCGA-62-8397-11A-01R	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.17	--
caf1eab3-e71e-4536-a6e3-a8cda53c2b60	TCGA-44-7669-11A-01R-A574-07	4b22ad71-c585-4077-ad3c-c6e026d0c7fa	TCGA-44-7669	TCGA-LUAD	3b77d7ea-b21e-4f65-960b-d15dd57be21e	TCGA-44-7669-11A	811bf319-443c-4c4b-920d-978f8e725197	TCGA-44-7669-11A-01	faafcc51-6563-4256-8cf5-dde4feeab099	TCGA-44-7669-11A-01R	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.15	--
13ae0d6d-1826-4cc7-b71f-e6a506f6d8bc	TCGA-93-A4JQ-10A-01D-A702-36	7093024b-cf56-4783-b973-b72573ed7f2b	TCGA-93-A4JQ	TCGA-LUAD	18fa789c-d6cb-43e0-9172-496a441caf88	TCGA-93-A4JQ-10A	657806d4-36c2-42ed-aee6-6352b68a8b95	TCGA-93-A4JQ-10A-01	bac21669-8c34-4c10-b76e-ea521f4eff8a	TCGA-93-A4JQ-10A-01D	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.02	--
6b653548-8fdd-42a1-94a6-f99379574b6e	TCGA-93-A4JQ-01A-11D-A702-36	7093024b-cf56-4783-b973-b72573ed7f2b	TCGA-93-A4JQ	TCGA-LUAD	0d7f5772-0319-4b56-9970-49fd21082f04	TCGA-93-A4JQ-01A	9afd5bd9-a03d-44a1-8402-d883342ae53f	TCGA-93-A4JQ-01A-11	68073e03-fd80-40a2-9319-12eb3c61f382	TCGA-93-A4JQ-01A-11D	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.02	--
069a9a09-40f6-4344-9c28-7f5fa9174d39	TCGA-93-A4JQ-01A-22-A646-42-X035-S05_aliquot	7093024b-cf56-4783-b973-b72573ed7f2b	TCGA-93-A4JQ	TCGA-LUAD	0d7f5772-0319-4b56-9970-49fd21082f04	TCGA-93-A4JQ-01A	84b38240-83d1-4303-89b6-fd624e2f8eb8	TCGA-93-A4JQ-01A-22-A646-42	e373982c-0fc7-4834-9030-56e19fa6e83d	TCGA-93-A4JQ-01A-22-A646-42-X035-S05	--	--	--	released	--	DNA	--	--	--	--	--	--	--	--	--	--
a5e76860-868b-45e8-b1c6-ecf170c0d0fb	TCGA-50-6592-11A-01R-A574-07	09918b81-4696-4cba-a45a-5fe7407c2337	TCGA-50-6592	TCGA-LUAD	6c1516a2-6916-4d9b-949d-4f5abb97b94c	TCGA-50-6592-11A	57928871-19a3-4f4e-8cc3-33789a715d31	TCGA-50-6592-11A-01	1812e2e5-c241-40c3-ac10-f4fc84d81573	TCGA-50-6592-11A-01R	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.06	--
5c661b28-3cdb-4dc0-b132-1e36543b267a	TCGA-49-AARO-01A-22-A602-42-X002-S02_aliquot	5202458b-c38a-47c0-a0ba-5f1a59a762a0	TCGA-49-AARO	TCGA-LUAD	58084363-d165-44b9-9702-9a1e3732ee1b	TCGA-49-AARO-01A	8dd2e6e7-e560-47c9-8967-7f376b260524	TCGA-49-AARO-01A-22-A602-42	3f602b78-d5b4-4b69-8eb8-7a87444894ba	TCGA-49-AARO-01A-22-A602-42-X002-S02	--	--	--	released	--	DNA	--	--	--	--	--	--	--	--	--	--
2751bd32-2c40-49b9-8ce9-6ae7cbc6a82d	TCGA-44-2666-01B-02R-A693-34	e16ca88f-488b-40f0-9169-e5a62482a2ff	TCGA-44-2666	TCGA-LUAD	a0a486e0-a85c-415a-b7c0-399d6b2e6e99	TCGA-44-2666-01B	f4f1f61d-0310-48de-a026-b0730c4bb92a	TCGA-44-2666-01B-02	bab6fbd4-3690-4bfd-8e49-a2e550eaff7d	TCGA-44-2666-01B-02R	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.18	--
425d5c03-d7cf-457c-a85e-8ee33cbd6081	TCGA-55-8507-11A-01R-A574-07	d63c028b-b6d3-49ce-b63e-261eed3b86df	TCGA-55-8507	TCGA-LUAD	bcbd47de-2408-4eff-aee3-ed6e6e9839bd	TCGA-55-8507-11A	e476074b-52c8-4113-8663-65bc947a4275	TCGA-55-8507-11A-01	39979a40-1e69-49bf-90d7-4dc79c5a6d32	TCGA-55-8507-11A-01R	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.12	--
e4cc2fff-00e3-44ab-a6a6-d692736447a2	TCGA-44-3918-01A-51-A644-42-X033-S08_aliquot	6e3b6b72-142d-4b8d-a462-28a205796e41	TCGA-44-3918	TCGA-LUAD	2ff8bafd-2ac5-4bfd-8c60-81519cd44166	TCGA-44-3918-01A	202446e0-6af3-4f03-856a-0d60f466d2ce	TCGA-44-3918-01A-51-A644-42	349b12ae-3afa-4318-bf84-25f96f2f18a1	TCGA-44-3918-01A-51-A644-42-X033-S08	--	--	--	released	--	DNA	--	--	--	--	--	--	--	--	--	--
c9cda5bf-2988-49f8-b336-e37af208c2e8	TCGA-44-3918-01B-02R-A693-34	6e3b6b72-142d-4b8d-a462-28a205796e41	TCGA-44-3918	TCGA-LUAD	3a9be0ad-9ffd-4c4b-8b12-bae55310b0c7	TCGA-44-3918-01B	b7188703-5b81-4aba-b505-c6cafd447189	TCGA-44-3918-01B-02	b62cfb6b-c679-4f7f-aad7-1f138784256e	TCGA-44-3918-01B-02R	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.16	--
cd2b0ba6-444e-47b4-a9ce-f4965dbe99d9	TCGA-78-8640-11A-01R-A574-07	18478121-f1d1-4bdd-9511-8ab22f4a0660	TCGA-78-8640	TCGA-LUAD	c92d9e2d-7d01-49d3-86c2-4d0fdb813725	TCGA-78-8640-11A	a4ee55bc-2a32-4591-86cf-3a2d93081305	TCGA-78-8640-11A-01	58015c29-3369-481e-af85-bb835983e44c	TCGA-78-8640-11A-01R	--	--	--	released	23	--	--	--	--	--	--	--	--	--	0.14	--
